sample_id	lang	clip_image_emb_path	clip_text_emb_path	clip_caption_emb_path	bert_text_emb_path	bert_caption_emb_path	hard_label_task4	soft_label_task4	gender_annotators	ethnicities_annotators	study_levels_annotators	countries_annotators
110263	es	./data/EXIST2024/embeddings/training/clip_image/110263.npz	./data/EXIST2024/embeddings/training/clip_text/110263.npz	./data/EXIST2024/embeddings/training/clip_caption/110263.npz	./data/EXIST2024/embeddings/training/bert_text/110263.npz	./data/EXIST2024/embeddings/training/bert_caption/110263.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[6, 5, 5, 5, 1, 5]	[0, 5, 3, 5, 4, 0]	[32, 39, 7, 3, 24, 24]
110264	es	./data/EXIST2024/embeddings/training/clip_image/110264.npz	./data/EXIST2024/embeddings/training/clip_text/110264.npz	./data/EXIST2024/embeddings/training/clip_caption/110264.npz	./data/EXIST2024/embeddings/training/bert_text/110264.npz	./data/EXIST2024/embeddings/training/bert_caption/110264.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[6, 5, 5, 5, 1, 5]	[0, 5, 3, 5, 4, 0]	[32, 39, 7, 3, 24, 24]
110265	es	./data/EXIST2024/embeddings/training/clip_image/110265.npz	./data/EXIST2024/embeddings/training/clip_text/110265.npz	./data/EXIST2024/embeddings/training/clip_caption/110265.npz	./data/EXIST2024/embeddings/training/bert_text/110265.npz	./data/EXIST2024/embeddings/training/bert_caption/110265.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[6, 5, 5, 5, 1, 5]	[0, 5, 3, 5, 4, 0]	[32, 39, 7, 3, 24, 24]
110266	es	./data/EXIST2024/embeddings/training/clip_image/110266.npz	./data/EXIST2024/embeddings/training/clip_text/110266.npz	./data/EXIST2024/embeddings/training/clip_caption/110266.npz	./data/EXIST2024/embeddings/training/bert_text/110266.npz	./data/EXIST2024/embeddings/training/bert_caption/110266.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[6, 5, 5, 5, 1, 5]	[0, 5, 3, 5, 4, 0]	[32, 39, 7, 3, 24, 24]
110267	es	./data/EXIST2024/embeddings/training/clip_image/110267.npz	./data/EXIST2024/embeddings/training/clip_text/110267.npz	./data/EXIST2024/embeddings/training/clip_caption/110267.npz	./data/EXIST2024/embeddings/training/bert_text/110267.npz	./data/EXIST2024/embeddings/training/bert_caption/110267.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[6, 5, 5, 5, 1, 5]	[0, 5, 3, 5, 4, 0]	[32, 39, 7, 3, 24, 24]
110268	es	./data/EXIST2024/embeddings/training/clip_image/110268.npz	./data/EXIST2024/embeddings/training/clip_text/110268.npz	./data/EXIST2024/embeddings/training/clip_caption/110268.npz	./data/EXIST2024/embeddings/training/bert_text/110268.npz	./data/EXIST2024/embeddings/training/bert_caption/110268.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[6, 5, 5, 5, 1, 5]	[0, 5, 3, 5, 4, 0]	[32, 39, 7, 3, 24, 24]
110269	es	./data/EXIST2024/embeddings/training/clip_image/110269.npz	./data/EXIST2024/embeddings/training/clip_text/110269.npz	./data/EXIST2024/embeddings/training/clip_caption/110269.npz	./data/EXIST2024/embeddings/training/bert_text/110269.npz	./data/EXIST2024/embeddings/training/bert_caption/110269.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[6, 5, 5, 5, 1, 5]	[0, 5, 3, 5, 4, 0]	[32, 39, 7, 3, 24, 24]
110270	es	./data/EXIST2024/embeddings/training/clip_image/110270.npz	./data/EXIST2024/embeddings/training/clip_text/110270.npz	./data/EXIST2024/embeddings/training/clip_caption/110270.npz	./data/EXIST2024/embeddings/training/bert_text/110270.npz	./data/EXIST2024/embeddings/training/bert_caption/110270.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[6, 5, 5, 5, 1, 5]	[0, 5, 3, 5, 4, 0]	[32, 39, 7, 3, 24, 24]
110271	es	./data/EXIST2024/embeddings/training/clip_image/110271.npz	./data/EXIST2024/embeddings/training/clip_text/110271.npz	./data/EXIST2024/embeddings/training/clip_caption/110271.npz	./data/EXIST2024/embeddings/training/bert_text/110271.npz	./data/EXIST2024/embeddings/training/bert_caption/110271.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110272	es	./data/EXIST2024/embeddings/training/clip_image/110272.npz	./data/EXIST2024/embeddings/training/clip_text/110272.npz	./data/EXIST2024/embeddings/training/clip_caption/110272.npz	./data/EXIST2024/embeddings/training/bert_text/110272.npz	./data/EXIST2024/embeddings/training/bert_caption/110272.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110273	es	./data/EXIST2024/embeddings/training/clip_image/110273.npz	./data/EXIST2024/embeddings/training/clip_text/110273.npz	./data/EXIST2024/embeddings/training/clip_caption/110273.npz	./data/EXIST2024/embeddings/training/bert_text/110273.npz	./data/EXIST2024/embeddings/training/bert_caption/110273.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110274	es	./data/EXIST2024/embeddings/training/clip_image/110274.npz	./data/EXIST2024/embeddings/training/clip_text/110274.npz	./data/EXIST2024/embeddings/training/clip_caption/110274.npz	./data/EXIST2024/embeddings/training/bert_text/110274.npz	./data/EXIST2024/embeddings/training/bert_caption/110274.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110275	es	./data/EXIST2024/embeddings/training/clip_image/110275.npz	./data/EXIST2024/embeddings/training/clip_text/110275.npz	./data/EXIST2024/embeddings/training/clip_caption/110275.npz	./data/EXIST2024/embeddings/training/bert_text/110275.npz	./data/EXIST2024/embeddings/training/bert_caption/110275.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110276	es	./data/EXIST2024/embeddings/training/clip_image/110276.npz	./data/EXIST2024/embeddings/training/clip_text/110276.npz	./data/EXIST2024/embeddings/training/clip_caption/110276.npz	./data/EXIST2024/embeddings/training/bert_text/110276.npz	./data/EXIST2024/embeddings/training/bert_caption/110276.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110277	es	./data/EXIST2024/embeddings/training/clip_image/110277.npz	./data/EXIST2024/embeddings/training/clip_text/110277.npz	./data/EXIST2024/embeddings/training/clip_caption/110277.npz	./data/EXIST2024/embeddings/training/bert_text/110277.npz	./data/EXIST2024/embeddings/training/bert_caption/110277.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110278	es	./data/EXIST2024/embeddings/training/clip_image/110278.npz	./data/EXIST2024/embeddings/training/clip_text/110278.npz	./data/EXIST2024/embeddings/training/clip_caption/110278.npz	./data/EXIST2024/embeddings/training/bert_text/110278.npz	./data/EXIST2024/embeddings/training/bert_caption/110278.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110279	es	./data/EXIST2024/embeddings/training/clip_image/110279.npz	./data/EXIST2024/embeddings/training/clip_text/110279.npz	./data/EXIST2024/embeddings/training/clip_caption/110279.npz	./data/EXIST2024/embeddings/training/bert_text/110279.npz	./data/EXIST2024/embeddings/training/bert_caption/110279.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110280	es	./data/EXIST2024/embeddings/training/clip_image/110280.npz	./data/EXIST2024/embeddings/training/clip_text/110280.npz	./data/EXIST2024/embeddings/training/clip_caption/110280.npz	./data/EXIST2024/embeddings/training/bert_text/110280.npz	./data/EXIST2024/embeddings/training/bert_caption/110280.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110281	es	./data/EXIST2024/embeddings/training/clip_image/110281.npz	./data/EXIST2024/embeddings/training/clip_text/110281.npz	./data/EXIST2024/embeddings/training/clip_caption/110281.npz	./data/EXIST2024/embeddings/training/bert_text/110281.npz	./data/EXIST2024/embeddings/training/bert_caption/110281.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110282	es	./data/EXIST2024/embeddings/training/clip_image/110282.npz	./data/EXIST2024/embeddings/training/clip_text/110282.npz	./data/EXIST2024/embeddings/training/clip_caption/110282.npz	./data/EXIST2024/embeddings/training/bert_text/110282.npz	./data/EXIST2024/embeddings/training/bert_caption/110282.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110283	es	./data/EXIST2024/embeddings/training/clip_image/110283.npz	./data/EXIST2024/embeddings/training/clip_text/110283.npz	./data/EXIST2024/embeddings/training/clip_caption/110283.npz	./data/EXIST2024/embeddings/training/bert_text/110283.npz	./data/EXIST2024/embeddings/training/bert_caption/110283.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110284	es	./data/EXIST2024/embeddings/training/clip_image/110284.npz	./data/EXIST2024/embeddings/training/clip_text/110284.npz	./data/EXIST2024/embeddings/training/clip_caption/110284.npz	./data/EXIST2024/embeddings/training/bert_text/110284.npz	./data/EXIST2024/embeddings/training/bert_caption/110284.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110285	es	./data/EXIST2024/embeddings/training/clip_image/110285.npz	./data/EXIST2024/embeddings/training/clip_text/110285.npz	./data/EXIST2024/embeddings/training/clip_caption/110285.npz	./data/EXIST2024/embeddings/training/bert_text/110285.npz	./data/EXIST2024/embeddings/training/bert_caption/110285.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110286	es	./data/EXIST2024/embeddings/training/clip_image/110286.npz	./data/EXIST2024/embeddings/training/clip_text/110286.npz	./data/EXIST2024/embeddings/training/clip_caption/110286.npz	./data/EXIST2024/embeddings/training/bert_text/110286.npz	./data/EXIST2024/embeddings/training/bert_caption/110286.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110287	es	./data/EXIST2024/embeddings/training/clip_image/110287.npz	./data/EXIST2024/embeddings/training/clip_text/110287.npz	./data/EXIST2024/embeddings/training/clip_caption/110287.npz	./data/EXIST2024/embeddings/training/bert_text/110287.npz	./data/EXIST2024/embeddings/training/bert_caption/110287.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110288	es	./data/EXIST2024/embeddings/training/clip_image/110288.npz	./data/EXIST2024/embeddings/training/clip_text/110288.npz	./data/EXIST2024/embeddings/training/clip_caption/110288.npz	./data/EXIST2024/embeddings/training/bert_text/110288.npz	./data/EXIST2024/embeddings/training/bert_caption/110288.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110289	es	./data/EXIST2024/embeddings/training/clip_image/110289.npz	./data/EXIST2024/embeddings/training/clip_text/110289.npz	./data/EXIST2024/embeddings/training/clip_caption/110289.npz	./data/EXIST2024/embeddings/training/bert_text/110289.npz	./data/EXIST2024/embeddings/training/bert_caption/110289.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110290	es	./data/EXIST2024/embeddings/training/clip_image/110290.npz	./data/EXIST2024/embeddings/training/clip_text/110290.npz	./data/EXIST2024/embeddings/training/clip_caption/110290.npz	./data/EXIST2024/embeddings/training/bert_text/110290.npz	./data/EXIST2024/embeddings/training/bert_caption/110290.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110291	es	./data/EXIST2024/embeddings/training/clip_image/110291.npz	./data/EXIST2024/embeddings/training/clip_text/110291.npz	./data/EXIST2024/embeddings/training/clip_caption/110291.npz	./data/EXIST2024/embeddings/training/bert_text/110291.npz	./data/EXIST2024/embeddings/training/bert_caption/110291.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110292	es	./data/EXIST2024/embeddings/training/clip_image/110292.npz	./data/EXIST2024/embeddings/training/clip_text/110292.npz	./data/EXIST2024/embeddings/training/clip_caption/110292.npz	./data/EXIST2024/embeddings/training/bert_text/110292.npz	./data/EXIST2024/embeddings/training/bert_caption/110292.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110293	es	./data/EXIST2024/embeddings/training/clip_image/110293.npz	./data/EXIST2024/embeddings/training/clip_text/110293.npz	./data/EXIST2024/embeddings/training/clip_caption/110293.npz	./data/EXIST2024/embeddings/training/bert_text/110293.npz	./data/EXIST2024/embeddings/training/bert_caption/110293.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110294	es	./data/EXIST2024/embeddings/training/clip_image/110294.npz	./data/EXIST2024/embeddings/training/clip_text/110294.npz	./data/EXIST2024/embeddings/training/clip_caption/110294.npz	./data/EXIST2024/embeddings/training/bert_text/110294.npz	./data/EXIST2024/embeddings/training/bert_caption/110294.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110295	es	./data/EXIST2024/embeddings/training/clip_image/110295.npz	./data/EXIST2024/embeddings/training/clip_text/110295.npz	./data/EXIST2024/embeddings/training/clip_caption/110295.npz	./data/EXIST2024/embeddings/training/bert_text/110295.npz	./data/EXIST2024/embeddings/training/bert_caption/110295.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110296	es	./data/EXIST2024/embeddings/training/clip_image/110296.npz	./data/EXIST2024/embeddings/training/clip_text/110296.npz	./data/EXIST2024/embeddings/training/clip_caption/110296.npz	./data/EXIST2024/embeddings/training/bert_text/110296.npz	./data/EXIST2024/embeddings/training/bert_caption/110296.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110297	es	./data/EXIST2024/embeddings/training/clip_image/110297.npz	./data/EXIST2024/embeddings/training/clip_text/110297.npz	./data/EXIST2024/embeddings/training/clip_caption/110297.npz	./data/EXIST2024/embeddings/training/bert_text/110297.npz	./data/EXIST2024/embeddings/training/bert_caption/110297.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[1, 1, 5, 5, 1, 1]	[4, 0, 4, 0, 4, 5]	[24, 24, 31, 39, 18, 4]
110298	es	./data/EXIST2024/embeddings/training/clip_image/110298.npz	./data/EXIST2024/embeddings/training/clip_text/110298.npz	./data/EXIST2024/embeddings/training/clip_caption/110298.npz	./data/EXIST2024/embeddings/training/bert_text/110298.npz	./data/EXIST2024/embeddings/training/bert_caption/110298.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110299	es	./data/EXIST2024/embeddings/training/clip_image/110299.npz	./data/EXIST2024/embeddings/training/clip_text/110299.npz	./data/EXIST2024/embeddings/training/clip_caption/110299.npz	./data/EXIST2024/embeddings/training/bert_text/110299.npz	./data/EXIST2024/embeddings/training/bert_caption/110299.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110300	es	./data/EXIST2024/embeddings/training/clip_image/110300.npz	./data/EXIST2024/embeddings/training/clip_text/110300.npz	./data/EXIST2024/embeddings/training/clip_caption/110300.npz	./data/EXIST2024/embeddings/training/bert_text/110300.npz	./data/EXIST2024/embeddings/training/bert_caption/110300.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110301	es	./data/EXIST2024/embeddings/training/clip_image/110301.npz	./data/EXIST2024/embeddings/training/clip_text/110301.npz	./data/EXIST2024/embeddings/training/clip_caption/110301.npz	./data/EXIST2024/embeddings/training/bert_text/110301.npz	./data/EXIST2024/embeddings/training/bert_caption/110301.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110302	es	./data/EXIST2024/embeddings/training/clip_image/110302.npz	./data/EXIST2024/embeddings/training/clip_text/110302.npz	./data/EXIST2024/embeddings/training/clip_caption/110302.npz	./data/EXIST2024/embeddings/training/bert_text/110302.npz	./data/EXIST2024/embeddings/training/bert_caption/110302.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110303	es	./data/EXIST2024/embeddings/training/clip_image/110303.npz	./data/EXIST2024/embeddings/training/clip_text/110303.npz	./data/EXIST2024/embeddings/training/clip_caption/110303.npz	./data/EXIST2024/embeddings/training/bert_text/110303.npz	./data/EXIST2024/embeddings/training/bert_caption/110303.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110304	es	./data/EXIST2024/embeddings/training/clip_image/110304.npz	./data/EXIST2024/embeddings/training/clip_text/110304.npz	./data/EXIST2024/embeddings/training/clip_caption/110304.npz	./data/EXIST2024/embeddings/training/bert_text/110304.npz	./data/EXIST2024/embeddings/training/bert_caption/110304.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110305	es	./data/EXIST2024/embeddings/training/clip_image/110305.npz	./data/EXIST2024/embeddings/training/clip_text/110305.npz	./data/EXIST2024/embeddings/training/clip_caption/110305.npz	./data/EXIST2024/embeddings/training/bert_text/110305.npz	./data/EXIST2024/embeddings/training/bert_caption/110305.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110306	es	./data/EXIST2024/embeddings/training/clip_image/110306.npz	./data/EXIST2024/embeddings/training/clip_text/110306.npz	./data/EXIST2024/embeddings/training/clip_caption/110306.npz	./data/EXIST2024/embeddings/training/bert_text/110306.npz	./data/EXIST2024/embeddings/training/bert_caption/110306.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110307	es	./data/EXIST2024/embeddings/training/clip_image/110307.npz	./data/EXIST2024/embeddings/training/clip_text/110307.npz	./data/EXIST2024/embeddings/training/clip_caption/110307.npz	./data/EXIST2024/embeddings/training/bert_text/110307.npz	./data/EXIST2024/embeddings/training/bert_caption/110307.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110308	es	./data/EXIST2024/embeddings/training/clip_image/110308.npz	./data/EXIST2024/embeddings/training/clip_text/110308.npz	./data/EXIST2024/embeddings/training/clip_caption/110308.npz	./data/EXIST2024/embeddings/training/bert_text/110308.npz	./data/EXIST2024/embeddings/training/bert_caption/110308.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110309	es	./data/EXIST2024/embeddings/training/clip_image/110309.npz	./data/EXIST2024/embeddings/training/clip_text/110309.npz	./data/EXIST2024/embeddings/training/clip_caption/110309.npz	./data/EXIST2024/embeddings/training/bert_text/110309.npz	./data/EXIST2024/embeddings/training/bert_caption/110309.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110310	es	./data/EXIST2024/embeddings/training/clip_image/110310.npz	./data/EXIST2024/embeddings/training/clip_text/110310.npz	./data/EXIST2024/embeddings/training/clip_caption/110310.npz	./data/EXIST2024/embeddings/training/bert_text/110310.npz	./data/EXIST2024/embeddings/training/bert_caption/110310.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110311	es	./data/EXIST2024/embeddings/training/clip_image/110311.npz	./data/EXIST2024/embeddings/training/clip_text/110311.npz	./data/EXIST2024/embeddings/training/clip_caption/110311.npz	./data/EXIST2024/embeddings/training/bert_text/110311.npz	./data/EXIST2024/embeddings/training/bert_caption/110311.npz	0	0.0	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110312	es	./data/EXIST2024/embeddings/training/clip_image/110312.npz	./data/EXIST2024/embeddings/training/clip_text/110312.npz	./data/EXIST2024/embeddings/training/clip_caption/110312.npz	./data/EXIST2024/embeddings/training/bert_text/110312.npz	./data/EXIST2024/embeddings/training/bert_caption/110312.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110313	es	./data/EXIST2024/embeddings/training/clip_image/110313.npz	./data/EXIST2024/embeddings/training/clip_text/110313.npz	./data/EXIST2024/embeddings/training/clip_caption/110313.npz	./data/EXIST2024/embeddings/training/bert_text/110313.npz	./data/EXIST2024/embeddings/training/bert_caption/110313.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110314	es	./data/EXIST2024/embeddings/training/clip_image/110314.npz	./data/EXIST2024/embeddings/training/clip_text/110314.npz	./data/EXIST2024/embeddings/training/clip_caption/110314.npz	./data/EXIST2024/embeddings/training/bert_text/110314.npz	./data/EXIST2024/embeddings/training/bert_caption/110314.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110315	es	./data/EXIST2024/embeddings/training/clip_image/110315.npz	./data/EXIST2024/embeddings/training/clip_text/110315.npz	./data/EXIST2024/embeddings/training/clip_caption/110315.npz	./data/EXIST2024/embeddings/training/bert_text/110315.npz	./data/EXIST2024/embeddings/training/bert_caption/110315.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
110316	es	./data/EXIST2024/embeddings/training/clip_image/110316.npz	./data/EXIST2024/embeddings/training/clip_text/110316.npz	./data/EXIST2024/embeddings/training/clip_caption/110316.npz	./data/EXIST2024/embeddings/training/bert_text/110316.npz	./data/EXIST2024/embeddings/training/bert_caption/110316.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 5, 1, 5, 5, 1]	[4, 0, 4, 0, 0, 0]	[39, 39, 24, 39, 39, 24]
